id,inhabitants,s1_percentage_unemployed,s2_percentage_long_term_unemployed,s3_percentage_transfer_payments_recipients,s4_percentage_transfer_payments_recipients_below_15_years,d1_percentage_unemployed,d2_percentage_long_term_unemployed,d3_percentage_transfer_payments_recipients,d4_percentage_transfer_payments_recipients_below_15_years
08010118,11235,13.6878,4.46526,33.16422,75.7287,-1.37291,-0.13303,-1.88569,-0.01331
08010211,9836,11.27946,3.22455,25.05083,66.79811,-1.38504,-0.62432,-3.30398,-0.99723
08010212,7322,13.81905,4.45456,36.32887,72.47839,-1.39835,-0.50534,-2.40948,-2.50369
08010213,12284,12.90527,4.43553,26.45718,67.72455,-1.76563,-0.01672,-2.13387,2.8278
08010214,7908,14.52184,4.70568,30.29843,71.84801,-0.78561,-0.40299,-1.75181,1.98269
08010301,27427,9.52294,2.74683,19.76884,51.94401,-1.59929,-0.46022,-1.56182,-4.09688
08010302,3690,12.24723,3.77718,22.14092,60.97561,-0.28195,0.1196,-0.75627,-1.5872
08010303,8267,10.9795,3.49279,27.45857,70.00912,-2.59974,-0.71808,-1.76012,1.37443
08010404,22884,11.8918,3.82176,25.76036,64.5347,-1.39555,-0.18985,-1.73825,0.44997
08010405,8917,11.26447,3.51736,22.78793,58.42601,-1.04125,-0.1359,-1.129,-3.46483
08010406,6718,15.50552,4.80034,33.00089,68.72285,-0.2348,-0.07438,0.03247,-3.29638
08010407,765,11.55624,3.85208,20.52288,70.76923,-3.10174,0.10615,-1.38189,-5.89744
08010508,5258,16.54614,4.80185,41.89806,76.55236,-0.89537,-0.54607,2.54103,3.42416
08010509,9315,18.71088,5.34597,43.01664,77.34522,1.36122,0.13042,0.71327,2.92432
08010510,364,11.92053,2.31788,14.56044,43.18182,1.99406,-1.35859,-4.44268,-15.15152
08020619,9713,12.31698,3.71321,24.1429,55.29248,-0.70635,-0.47343,-1.20967,-4.03083
08020620,9069,11.56509,3.90005,22.91322,60.70812,-0.82556,0.06145,0.65374,-2.65525
08020621,2326,2.16561,0.19108,2.02064,3.80952,0.15586,0.00838,-0.23085,-2.50277
08020622,14114,8.23263,2.53561,14.62378,36.78385,-0.78541,-0.34794,-0.07187,-1.9903
08020623,1263,7.2335,2.15736,16.2312,44.27481,0.40361,-0.54883,0.06878,-3.17045
08020624,1076,7.09318,1.5299,14.96283,25.67568,-1.12599,-1.51424,0.54658,-7.93088
08020625,3287,8.62309,3.43069,9.76574,19.87179,2.45836,1.35894,1.2776,4.78304
08020726,8199,5.91817,1.71265,7.46432,19.58998,0.14783,-0.15309,-0.60671,-1.01991
08020727,11346,6.30105,2.05659,10.68218,32.44722,-0.29219,-0.02705,-0.27514,-0.78448
08020728,8135,9.13853,2.63873,17.06208,47.23982,-0.12338,-0.24412,0.85711,0.99765
08030829,12149,11.7801,3.57766,24.81686,65.9782,-0.67411,-0.27582,0.22615,-2.07901
08030830,7258,10.34222,3.42224,16.86415,54.69846,-0.53515,0.18982,0.24681,-2.29402
08030831,16851,11.18043,3.53836,23.07281,55.89099,-0.67644,-0.11069,-0.58667,-2.92228
08040932,2778,7.21185,2.64005,14.18287,45.16129,-0.9203,-0.85423,-0.84078,1.55664
08040933,3925,5.25869,1.48431,7.61783,19.94382,-0.60323,-0.07887,-0.90431,-3.22998
08040934,2613,5.80681,1.78671,9.07003,22.72727,0.16298,-0.24069,-0.95292,-1.50481
08041035,7603,4.17012,1.20332,4.03788,10.03628,0.41564,0.02213,0.01274,0.97745
08041036,6809,3.28585,1.19485,3.99471,10.48593,-0.98709,-0.03557,-0.24136,1.35189
08041037,9599,6.2247,1.5857,9.28222,30.06475,0.36034,-0.33509,0.34203,2.28698
08041038,6386,3.87497,0.98166,4.49421,13.09353,-0.08868,-0.07868,-0.04696,0.35114
08041039,3578,6.79245,1.92872,14.7289,35.16484,-0.74415,-0.05233,-0.83476,-0.65812
08041040,8002,5.35266,1.52657,9.68508,24.70187,-0.29977,-0.21706,-0.92268,-3.51389
09010101,10981,10.3657,3.80529,12.96785,30.53239,-0.77981,-0.78708,-0.60018,-3.96726
09010102,68,0,0,0,0,0,0,0,0
09010201,4199,5.51852,1.74074,6.2634,12.61398,-1.46888,-0.74112,0.55326,-1.21238
09010202,6670,10.03393,3.85361,11.37931,42.03233,-1.05238,-0.41226,1.18718,4.76818
09010301,14481,8.68637,3.03405,9.84739,31.78062,-1.19383,-0.71402,0.75583,-1.63422
09010302,2891,3.51438,0.95847,2.87098,4.94118,-0.76397,-0.38174,-0.48289,-1.70965
09010401,7795,7.27924,2.5537,6.86337,24.21875,0.1311,-0.25626,0.5857,0.93567
09010402,10573,6.16392,2.34556,7.21649,14.75635,-0.71747,0.11798,0.52708,-0.57367
09020501,5693,14.33526,5.7341,18.33831,48.70041,-2.25182,-0.64941,-1.50523,-6.1383
09020502,13814,10.32564,3.83347,14.355,36.45598,-1.16339,-0.63141,0.582,-0.38937
09020601,7169,9.27794,3.44214,11.75896,35.87786,-1.21812,-0.53913,0.34937,-3.21054
09020602,3431,5.98377,1.87627,6.35383,20.89136,-0.84821,-0.35045,0.42384,-1.76057
09020701,241,0,0,0,0,0,0,0,0
09020702,15282,8.30133,3.04284,8.44785,22.142,-0.8478,-0.39317,0.44998,-0.3644
09020801,2792,6.55136,2.4109,7.98711,17.1875,-1.42508,-0.64049,-0.52898,-4.29137
09020802,7100,12.65086,4.89224,19.29577,55.12367,-0.8077,0.11876,2.01397,0.72695
09030901,12211,3.92508,1.08566,3.18565,8.71189,0.10169,-0.16002,0.13293,-0.0125
09030902,5778,15.311,6.47192,22.37799,57.4136,-0.04586,0.05605,-0.39499,-2.13947
09030903,7742,6.19971,2.15801,10.33325,21.97885,-0.94705,-0.66068,-0.93292,-3.61462
09031001,12023,4.57071,1.30051,5.215,15.01754,-0.44978,-0.47972,0.26902,0.66076
09031101,5563,5.36513,1.81818,3.70304,9.93031,0.66506,0.33395,-0.2283,-1.0963
09031201,1753,3.82409,1.14723,1.02681,0.95694,0.71382,0.20472,-0.45214,-1.26528
09031202,2288,3.3761,1.41796,1.61713,2.99625,-0.72715,0.5576,-0.55301,-0.79685
09041301,13815,7.72892,2.76838,6.84039,20.57292,-0.08648,0.03919,0.38831,-1.30485
09041302,1784,2.43902,0.52265,1.34529,3.15315,-0.81162,-1.10267,0.2506,1.87656
09041401,4587,5.55024,2.20096,6.75823,21.37592,-1.76462,-0.93398,-0.72183,-8.77483
09041402,1520,5.16529,1.65289,6.31579,19.66292,-0.37907,-0.76646,-1.11059,-1.76565
09041501,6950,10.38492,3.88933,14.97842,37.23106,-0.39103,-0.06323,-0.29834,-2.74949
09041601,6540,3.98056,1.15714,2.4159,4.64789,-0.21269,-0.14186,-0.31896,-0.83359
09051701,3439,5.43183,1.41228,3.66386,7.11974,0.2967,-0.31745,-0.70632,-2.34398
09051702,13999,4.9345,1.66603,4.05029,8.03419,-0.1937,-0.2507,0.05944,-1.51264
09051801,8956,3.55348,0.95118,2.38946,5.51471,0.31024,-0.29206,-0.07731,0.43808
09051901,9434,7.21531,2.69961,8.08777,20.07505,-1.3872,-0.4301,-0.46572,-5.6646
09052001,12282,6.17266,2.40288,4.64908,12.85598,-0.48166,-0.2902,-0.38328,0.0691
10010101,5560,14.5559,5.4824,27.10432,62.14689,-1.96584,0.40994,-0.03854,-5.40507
10010102,17233,15.12503,5.47058,28.12627,65.49344,-0.63672,0.37334,-0.09517,-2.07218
10010203,656,0,0,0,0,0,0,0,0
10010204,10065,14.04785,5.61075,24.04372,58.37104,-0.24974,0.70634,-0.9214,-4.90389
10010205,7840,13.21208,4.75292,22.11735,54.37158,-1.23198,0.02483,1.43271,-3.09595
10010206,16322,11.42141,4.27855,17.41821,51.23018,-1.04783,0.07657,0.54297,-2.32551
10010207,10498,11.57388,4.34906,18.90836,54.46686,-1.4005,0.0745,-0.01798,-2.78277
10010308,1693,6.20087,2.27074,4.84347,10.44776,-1.71024,-0.39592,1.03913,-1.67345
10010309,14340,10.75104,3.99606,15.57183,48.11019,-0.71779,0.28874,-0.73145,-4.75085
10010310,17293,9.46966,3.42852,14.16758,42.89941,-0.57806,0.28381,0.66389,-0.77562
10010311,2957,4.96652,1.84152,7.64288,19.85112,-0.41607,0.10009,-1.0615,-8.17919
10020412,6333,18.17563,6.26276,33.68072,67.01337,-0.13965,0.10151,0.89046,-4.54218
10020413,14708,12.98749,4.40223,20.77101,55.55556,-0.59937,-0.07664,0.59249,-1.80547
10020414,1639,10.99567,4.329,26.78462,65.9176,-4.31406,-1.15772,-3.84,-4.51429
10020415,5205,17.58847,6.44823,29.74063,71.42857,-0.47831,0.417,2.47699,2.42195
10020416,5268,17.58048,6.8662,26.29081,59.97831,0.93166,1.96791,-0.70007,-0.57658
10020517,8781,7.74213,2.8686,11.84375,38.0744,-1.02099,0.14534,0.83185,2.14261
10020518,4975,11.98564,4.17012,19.37688,45.31616,-1.53107,0.23637,0.06684,-4.35095
10020519,4923,18.40456,7.26496,31.60674,71.76471,-0.92978,0.97146,-0.3286,-5.63428
10020620,3301,12.58529,4.89007,17.29779,51.6129,0.50877,1.02399,1.1365,1.02002
10020621,5827,12.6995,4.08117,21.45186,50.61453,-1.20111,-0.09136,-0.56434,-4.07297
10020622,8728,9.20034,3.28461,14.4363,44.56311,-1.40914,-0.13612,0.18274,-1.80561
10020623,6612,8.32962,2.85078,11.43376,32.98663,-0.64222,0.07846,-0.64913,-3.44997
10030724,7832,2.94118,0.96189,1.27681,3.05677,0.11477,0.03192,0.1067,0.52111
10030725,5863,9.58435,3.49633,11.47877,23.16176,-0.28145,0.04206,-0.59651,-5.2406
10030726,2674,3.59035,1.17716,1.75767,3.59477,0.05807,-0.16267,-0.72558,-3.97495
10030727,8965,2.83927,0.88226,1.17122,2.31696,-0.3283,-0.03683,-0.08081,-0.03238
10040828,7685,5.02884,1.82048,5.86858,18.59724,-0.60042,-0.00814,-0.00298,0.11539
10040829,3582,3.91753,1.27835,2.76382,3.9627,-0.89531,-0.07912,-0.52217,-2.44462
10040830,7444,3.14157,1.02101,1.6792,3.29545,-0.26071,0.11245,-0.40022,-1.84194
10040931,8925,3.33386,1.11653,1.90476,2.95983,-0.38963,0.07961,-0.28394,-2.39731
10040932,3869,3.59416,1.0483,3.07573,5.74713,-0.20939,-0.31803,0.16815,1.68985
10040933,14283,3.24187,1.06707,1.91836,3.79669,-0.17415,0.04023,0.30045,0.85552
11010101,473,4.45104,0,4.65116,10.34483,-4.2316,-1.79641,-1.90621,-7.11549
11010102,2485,2.81843,1.13821,1.97183,5.37634,-1.20361,-0.2943,-0.64683,-2.17083
11010103,1284,4.11647,1.30522,3.58255,7.92683,-0.27225,-0.05319,0.86651,-0.23644
11010204,8497,13.83638,4.76569,23.4318,56.04076,-1.47866,-0.61485,1.53131,-0.44595
11010205,6581,13.74897,4.7275,20.66555,54.61294,-0.45185,0.05537,0.94316,1.21381
11010206,5786,10.83172,3.67505,17.50778,49.17355,-1.43576,-0.37487,0.32829,-1.82076
11010207,6575,11.61595,3.77197,18.327,49.13495,-1.45383,-0.74305,2.1029,3.189
11010308,11116,12.23919,4.41476,18.06405,53.63901,-1.49268,-0.36263,1.28625,1.82434
11010309,9521,13.60153,4.74506,20.97469,53.26774,-0.81197,-0.5067,1.09171,-0.98911
11010310,5253,9.99215,3.16505,11.74567,42.02335,-1.29407,-0.54618,0.13142,-2.62686
11020411,7426,5.42499,1.64512,6.04632,19.7775,-0.95509,-0.18331,0.89099,1.1091
11020412,6083,8.38875,3.17136,13.38156,34.2556,-1.04186,-0.38736,1.28599,-2.18276
11020513,3420,2.94643,0.66964,2.16374,4.80167,-0.69872,-0.25262,-0.32588,-2.34119
11020514,8103,7.72315,2.37099,9.08306,23.79386,-1.48785,-0.79586,0.61505,2.3836
11020515,14188,9.84725,3.37992,13.93431,40.80044,-1.8881,-0.78494,0.77585,-0.82052
11020516,3751,2.89017,0.69364,3.83898,9.74478,-1.69948,-0.70659,-0.72983,-3.60473
11030617,6021,13.89287,4.66915,17.87079,63.72093,-0.4651,0.03302,0.97946,5.83449
11030618,15610,9.38474,3.24257,11.37732,36.64318,-0.62051,-0.53696,0.11503,-2.65752
11030619,10258,11.78934,3.91367,16.4457,48.52071,-1.51538,-0.49372,1.46133,-1.28661
11030720,3697,6.93481,2.28849,10.87368,32.22506,-2.83556,-0.14285,-0.91022,-14.75769
11030721,20701,9.48395,3.30192,10.40046,27.26852,-1.64338,-0.69447,-0.23309,-3.92367
11030824,9814,9.49555,3.40465,14.89709,46.98795,-1.76643,-0.46116,-0.78293,-3.09665
11040925,3392,8.14815,2.48148,10.79009,19.76744,-2.83119,-1.65012,1.05366,-1.55331
11040926,26348,10.0455,3.48332,12.24381,33.12347,-2.38857,-0.86156,-0.03159,-2.1038
11041022,4929,14.11883,4.70628,12.61919,44.15584,-0.87939,-0.10313,-0.14587,-6.44657
11041023,5781,11.81226,4.2764,18.5608,50.70968,-2.03023,-0.47035,1.20529,1.95476
11041027,2713,13.56027,5.35714,16.62366,45.83333,-0.59286,0.48475,-0.06245,-5.34512
11041128,24411,9.19785,3.13948,11.08517,41.25054,-1.36687,-0.54678,-0.13565,-1.52875
11051229,3305,5.4473,1.77148,3.84266,4.2879,-0.2175,-0.38208,-0.02348,-0.76828
11051330,7967,4.93365,1.53113,5.2843,10.82737,-1.03948,-0.4115,-0.42999,-2.82809
11051331,9266,4.91471,1.43557,3.77725,6.31333,-0.8066,-0.38963,-0.21238,-0.45794
11051332,5750,3.81842,1.1215,3.75652,5.81093,-0.99564,-0.75224,-0.33052,-0.46522
12103115,7374,12.93275,3.76045,22.99973,57.36264,-1.52758,-0.42435,1.64186,2.67699
12103116,9012,11.51949,3.69133,21.78207,52.93675,-1.54802,-0.53048,0.22366,-2.47827
12103117,9629,13.18599,4.17982,24.17697,59.18069,-0.10118,-0.07207,0.4377,1.00608
12103218,12775,10.56728,2.92487,20,55.48071,-0.93376,-0.51066,0.1977,0.94095
12103219,8389,11.48059,3.43675,19.9547,59.38776,-1.35791,-0.53754,1.06252,-0.26742
12103220,4541,9.37185,2.82163,12.46421,32.32558,-0.51147,0.11058,-0.22928,-0.54479
12214125,7089,5.36585,1.34146,6.39018,17.80822,0.86765,0.002,0.4606,0.55717
12214126,7506,11.18601,3.8972,19.14468,49.31794,-0.34919,0.10161,-1.24196,-3.36446
12214421,2456,9.90279,2.55164,15.9202,39.08795,-2.30318,-0.81772,-0.61892,-6.00296
12214422,7522,13.32809,3.99056,27.50598,67.82609,-0.98943,-0.70772,0.0616,1.12833
12214423,5506,10.2587,2.79512,14.09372,43.84236,0.36726,-0.06977,-0.85244,-6.15764
12214424,9736,12.15743,3.83382,22.58628,60.06415,-0.8914,0.04396,0.02876,-0.79055
12214527,10064,5.61635,1.86675,6.92568,16.6309,-0.44039,-0.17341,-0.3804,-3.07091
12214528,205,0,0,0,0,0,0,0,0
12224229,5972,3.61786,1.18711,1.90891,5.08021,0.58068,0.19364,-0.43137,-0.67821
12224230,17707,3.1479,0.75984,2.53572,5.55556,-0.10348,-0.16784,-0.05645,0.12569
12231101,16167,3.14919,1.17179,2.52984,4.21,-0.31895,0.18383,0.05911,-0.5217
12231102,16633,2.6528,0.68973,1.94793,3.38983,0.14723,-0.11715,0.16103,0.39405
12301203,13554,8.19061,2.60981,11.09636,31.69751,0.1259,-0.14282,0.51378,2.69352
12301204,6180,4.22028,1.158,5.59871,14.19355,-0.00435,-0.10423,0.40348,2.00762
12301205,4794,4.84685,1.17805,4.75594,9.16399,0.14798,-0.14557,0.21049,0.04237
12301206,4806,4.15007,1.06242,3.26675,4.93197,0.45726,-0.31013,-0.50956,-1.44387
12302107,2917,4.53552,1.69399,5.34796,14.49704,-0.71073,0.14153,0.1192,1.42713
12302108,13392,12.82254,4.01527,27.68817,70.4661,0.57472,0.12356,2.18177,3.71172
12302109,10296,14.8775,4.43262,34.16861,73.1409,-0.32423,-0.46651,-2.11477,-4.24372
12302110,9273,12.31769,3.53189,29.39717,64.77922,-1.27029,-0.516,0.53084,-0.5119
12302211,3249,7.26089,2.2033,6.77131,20.08032,0.55611,-0.2915,0.63865,2.40791
12302212,5217,12.1875,3,26.77784,60.06637,1.41672,-0.43319,3.49157,9.81256
12304313,6379,8.61909,3.03522,11.50651,27.21311,-0.28374,-0.24233,0.77696,0.09165
12304314,9547,6.83617,2.20576,7.41594,20.54484,0.14125,0.18881,-0.52188,0.85897
