id,planning_area_name,inhabitants,status_index,status_index_class,dynamic_index,dynamic_index_class,status_dynamic_index,status_dynamic_index_class
07060601,Marienfelder Allee Nordwest,10109,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
07060602,Kirchstraße,4638,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
07060603,Marienfelde Nordost,3176,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
07060604,Marienfelde Süd,14304,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
07070701,Kettinger Straße/Schillerstraße,10474,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
07070702,Alt-Lichtenrade/Töpchiner Weg,10801,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
07070703,John-Locke-Straße,7304,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
07070704,Nahariyastraße,8390,4,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig, Dynamik stabil"
07070705,Franziusweg/ Rohrbachstraße,6973,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
07070706,Horstwalder Straße/ Paplitzer Straße,3919,2,mittel,-,negativ,2-,"Status mittel, Dynamik negativ"
07070707,Wittelsbacherstraße,2936,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
08010115,Hasenheide,874,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
08010116,Wissmannstraße,3576,3,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil"
08010117,Schillerpromenade,15949,3,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil"
08010118,Silbersteinstraße,11755,4,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig, Dynamik stabil"
08010211,Flughafenstraße,9929,3,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil"
08010212,Rollberg,7432,4,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig, Dynamik stabil"
08010213,Körnerpark,12649,3,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil"
08010214,Glasower Straße,8063,4,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig, Dynamik stabil"
08010301,Reuterkiez,27792,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
08010302,Bouchéstraße,3670,3,niedrig,+,positiv,3+,"Status niedrig, Dynamik positiv"
08010303,Donaustraße,8512,3,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil"
08010404,Rixdorf,23647,3,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil"
08010405,Hertzbergplatz,9145,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
08010406,Treptower Straße Nord,7071,4,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig, Dynamik stabil"
08010407,Gewerbegebiet Ederstraße,835,2,mittel,+,positiv,2+,"Status mittel, Dynamik positiv"
08010508,Weiße Siedlung,5614,4,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig, Dynamik stabil"
08010509,Schulenburgpark,9489,4,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig, Dynamik stabil"
08010510,Gewerbegebiet Köllnische Heide,502,3,niedrig,-,negativ,3-,"Status niedrig, Dynamik negativ"
08020619,Buschkrugallee Nord,10947,4,sehr niedrig,-,negativ,4-,"Status sehr niedrig, Dynamik negativ"
08020620,Tempelhofer Weg,9286,3,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil"
08020621,Mohriner Allee Nord,2322,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
08020622,Parchimer Allee,14255,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
08020623,Ortolanweg,1289,2,mittel,-,negativ,2-,"Status mittel, Dynamik negativ"
08020624,Britzer Garten,1265,2,mittel,+,positiv,2+,"Status mittel, Dynamik positiv"
08020625,Handwerker-Siedlung,3337,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
08020726,Buckow West,8344,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
08020727,Buckow Mitte,11651,2,mittel,-,negativ,2-,"Status mittel, Dynamik negativ"
08020728,Buckow Ost,8444,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
08030829,Gropiusstadt Nord,12454,4,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig, Dynamik stabil"
08030830,Gropiusstadt Süd,7321,3,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil"
08030831,Gropiusstadt Ost,17099,3,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil"
08040932,Goldhähnchenweg,2879,2,mittel,-,negativ,2-,"Status mittel, Dynamik negativ"
08040933,Vogelviertel Süd,4129,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
08040934,Vogelviertel Nord,2688,2,mittel,-,negativ,2-,"Status mittel, Dynamik negativ"
08041035,Blumenviertel,8103,2,mittel,-,negativ,2-,"Status mittel, Dynamik negativ"
08041036,Zittauer Straße,6765,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
08041037,Alt-Rudow,9682,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
08041038,Waßmannsdorfer Chaussee,6913,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
08041039,Frauenviertel,3858,2,mittel,+,positiv,2+,"Status mittel, Dynamik positiv"
08041040,Waltersdorfer Chaussee Ost,7987,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
09010101,Elsenstraße,11934,2,mittel,+,positiv,2+,"Status mittel, Dynamik positiv"
09010102,Am Treptower Park Nord,70,0,,0,,0,
09010201,Am Treptower Park Süd,4319,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
09010202,Köpenicker Landstraße,6823,2,mittel,+,positiv,2+,"Status mittel, Dynamik positiv"
09010301,Baumschulenstraße,15387,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
09010302,Späthsfelde,2906,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
09010401,Johannisthal West,8203,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
09010402,Johannisthal Ost,11480,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
09020501,Oberschöneweide West,6683,3,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil"
09020502,Oberschöneweide Ost,14865,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
09020601,Schnellerstraße,7658,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
09020602,Oberspree,3512,2,mittel,-,negativ,2-,"Status mittel, Dynamik negativ"
09020701,Adlershof West,1259,1,hoch,+,positiv,1+,"Status hoch, Dynamik positiv"
09020702,Adlershof Ost,16091,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
09020801,Spindlersfeld,2935,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
09020802,Köllnische Vorstadt,7737,2,mittel,+,positiv,2+,"Status mittel, Dynamik positiv"
09030901,Dorf Altglienicke,12998,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
09030902,Wohngebiet II,5667,4,sehr niedrig,+,positiv,4+,"Status sehr niedrig, Dynamik positiv"
09030903,Kölner Viertel,8063,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
09031001,Bohnsdorf,12776,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
09031101,Grünau,6041,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
09031201,Karolinenhof,1799,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
09031202,Schmöckwitz/ Rauchfangswerder,2475,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
09041301,Kietzer Feld/Nachtheide,14437,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
09041302,Wendenschloß,1812,1,hoch,-,negativ,1-,"Status hoch, Dynamik negativ"
09041401,Allende I,4962,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
09041402,Allende II,1485,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
09041501,Altstadt Kietz,7382,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
09041601,Müggelheim,6582,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
09051701,Hirschgarten,3583,2,mittel,-,negativ,2-,"Status mittel, Dynamik negativ"
09051702,Bölschestraße,14685,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
09051801,Rahnsdorf/Hessenwinkel,9393,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
09051901,Dammvorstadt,10747,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
09052001,Köpenick Nord,12775,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
10010101,Marzahn West,5671,3,niedrig,+,positiv,3+,"Status niedrig, Dynamik positiv"
10010102,Havemannstraße,17831,3,niedrig,+,positiv,3+,"Status niedrig, Dynamik positiv"
10010203,Gewerbegebiet Bitterfelder Straße,1379,0,,0,,0,
10010204,Wuhletalstraße,10479,2,mittel,+,positiv,2+,"Status mittel, Dynamik positiv"
10010205,Marzahn Ost,8319,2,mittel,+,positiv,2+,"Status mittel, Dynamik positiv"
10010206,Ringkolonnaden,17015,2,mittel,+,positiv,2+,"Status mittel, Dynamik positiv"
10010207,Marzahner Promenade,10762,2,mittel,+,positiv,2+,"Status mittel, Dynamik positiv"
10010308,Marzahner Chaussee,2329,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
10010309,Springpfuhl,14378,2,mittel,+,positiv,2+,"Status mittel, Dynamik positiv"
10010310,Alt-Marzahn,17818,2,mittel,+,positiv,2+,"Status mittel, Dynamik positiv"
10010311,Landsberger Tor,2932,2,mittel,-,negativ,2-,"Status mittel, Dynamik negativ"
10020412,Alte Hellersdorfer Straße,6736,4,sehr niedrig,+,positiv,4+,"Status sehr niedrig, Dynamik positiv"
10020413,Gut Hellersdorf,15530,2,mittel,+,positiv,2+,"Status mittel, Dynamik positiv"
10020414,Helle Mitte,1660,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
10020415,Hellersdorfer Promenade,5550,4,sehr niedrig,+,positiv,4+,"Status sehr niedrig, Dynamik positiv"
10020416,Böhlener Straße,5547,3,niedrig,+,positiv,3+,"Status niedrig, Dynamik positiv"
10020517,Adele-Sandrock-Straße,8861,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
10020518,Schleipfuhl,5167,2,mittel,+,positiv,2+,"Status mittel, Dynamik positiv"
10020519,Boulevard Kastanienallee,6051,4,sehr niedrig,+,positiv,4+,"Status sehr niedrig, Dynamik positiv"
10020620,Kaulsdorf Nord II,3299,2,mittel,+,positiv,2+,"Status mittel, Dynamik positiv"
10020621,Gelbes Viertel,6071,2,mittel,+,positiv,2+,"Status mittel, Dynamik positiv"
10020622,Kaulsdorf Nord I,8631,2,mittel,+,positiv,2+,"Status mittel, Dynamik positiv"
10020623,Rotes Viertel,6527,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
10030724,Oberfeldstraße,7799,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
10030725,Buckower Ring,6297,2,mittel,+,positiv,2+,"Status mittel, Dynamik positiv"
10030726,Alt-Biesdorf,3009,1,hoch,-,negativ,1-,"Status hoch, Dynamik negativ"
10030727,Biesdorf Süd,9315,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
10040828,Kaulsdorf Nord,7719,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
10040829,Alt-Kaulsdorf,3762,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
10040830,Kaulsdorf Süd,7545,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
10040931,Mahlsdorf Nord,9323,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
10040932,Alt-Mahlsdorf,3956,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
10040933,Mahlsdorf Süd,14747,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
11010101,Dorf Malchow,592,2,mittel,+,positiv,2+,"Status mittel, Dynamik positiv"
11010102,Dorf Wartenberg,2557,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
11010103,Dorf Falkenberg,1604,1,hoch,-,negativ,1-,"Status hoch, Dynamik negativ"
11010204,Falkenberg Ost,8907,3,niedrig,+,positiv,3+,"Status niedrig, Dynamik positiv"
11010205,Falkenberg West,6713,2,mittel,+,positiv,2+,"Status mittel, Dynamik positiv"
11010206,Wartenberg Süd,5997,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
11010207,Wartenberg Nord,7113,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
11010308,Zingster Straße Ost,11771,3,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil"
11010309,Zingster Straße West,9670,3,niedrig,+,positiv,3+,"Status niedrig, Dynamik positiv"
11010310,Mühlengrund,5238,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
11020411,Malchower Weg,9242,2,mittel,-,negativ,2-,"Status mittel, Dynamik negativ"
11020412,Hauptstraße,6410,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
11020513,Orankesee,4014,1,hoch,-,negativ,1-,"Status hoch, Dynamik negativ"
11020514,Große-Leege-Straße,9074,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
11020515,Landsberger Allee,14529,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
11020516,Weiße Taube,3725,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
11030617,Hohenschönhausener Straße,6044,3,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil"
11030618,Fennpfuhl West,15954,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
11030619,Fennpfuhl Ost,10784,2,mittel,+,positiv,2+,"Status mittel, Dynamik positiv"
11030720,Herzbergstraße,5858,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
11030721,Rüdigerstraße,25327,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
11030824,Frankfurter Allee Süd,10019,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
11040925,Victoriastadt,3817,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
11040926,Weitlingstraße,28022,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
11041022,Rosenfelder Ring,5448,2,mittel,+,positiv,2+,"Status mittel, Dynamik positiv"
11041023,Gensinger Straße,5980,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
11041027,Tierpark,3033,2,mittel,+,positiv,2+,"Status mittel, Dynamik positiv"
11041128,Sewanstraße,25108,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
11051229,Rummelsburg,3494,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
11051330,Karlshorst West,9336,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
11051331,Karlshorst Nord,11073,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
11051332,Karlshorst Süd,6668,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
12103115,Breitkopfbecken,7568,3,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil"
12103116,Hausotterplatz,9479,3,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil"
12103117,Letteplatz,10672,3,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil"
12103218,Teichstraße,13515,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
12103219,Schäfersee,8803,3,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil"
12103220,Humboldtstraße,4601,2,mittel,-,negativ,2-,"Status mittel, Dynamik negativ"
12214125,Waldidyll/Flughafensee,7315,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
12214126,Tegel Süd,7651,3,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil"
12214421,Reinickes Hof,2598,3,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil"
12214422,Klixstraße,7955,4,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig, Dynamik stabil"
12214423,Mellerbogen,5517,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
12214424,Scharnweberstraße,10663,4,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig, Dynamik stabil"
12214527,Alt-Tegel,10698,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
12214528,Tegeler Forst,252,0,,0,,0,
12224229,Konradshöhe/Tegelort,6081,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
12224230,Heiligensee,18043,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
12231101,Hermsdorf,16532,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
12231102,Frohnau,16886,1,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil"
12301203,Wittenau Süd,15270,2,mittel,-,negativ,2-,"Status mittel, Dynamik negativ"
12301204,Wittenau Nord,6561,2,mittel,-,negativ,2-,"Status mittel, Dynamik negativ"
12301205,Waidmannslust,4924,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
12301206,Lübars,5120,1,hoch,-,negativ,1-,"Status hoch, Dynamik negativ"
12302107,Schorfheidestraße,3054,2,mittel,-,negativ,2-,"Status mittel, Dynamik negativ"
12302108,Märkisches Zentrum,14505,4,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig, Dynamik stabil"
12302109,Treuenbrietzener Straße,11666,4,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig, Dynamik stabil"
12302110,Dannenwalder Weg,10481,4,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig, Dynamik stabil"
12302211,Lübarser Straße,3301,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
12302212,Rollbergesiedlung,5929,4,sehr niedrig,-,negativ,4-,"Status sehr niedrig, Dynamik negativ"
12304313,Borsigwalde,6619,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
12304314,Ziekowstraße/Freie Scholle,9660,2,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil"
